1423817643,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817643,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817643,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817643,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817643,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817644,s1-eth1,1250360.00,27790.00,1278150.00,27790,1250360,830.00,421.00,1251.00,421,830,0.00,0.00,0,0
1423817644,s1-eth2,27790.00,1250360.00,1278150.00,1250360,27790,421.00,830.00,1251.00,830,421,0.00,0.00,0,0
1423817644,eth0,0.00,434.00,434.00,434,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1423817644,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1423817644,total,1278686.00,1279120.00,2557806.00,1279120,1278686,1257.00,1259.00,2516.00,1259,1257,0.00,0.00,0,0
1423817645,s1-eth1,1250446.00,27984.00,1278430.00,27984,1250446,831.00,424.00,1255.00,424,831,0.00,0.00,0,0
1423817645,s1-eth2,28050.00,1250446.00,1278496.00,1250446,28050,425.00,831.00,1256.00,831,425,0.00,0.00,0,0
1423817645,eth0,0.00,184.00,184.00,184,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1423817645,lo,288.00,288.00,576.00,288,288,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1423817645,total,1278784.00,1278902.00,2557686.00,1278902,1278784,1259.00,1260.00,2519.00,1260,1259,0.00,0.00,0,0
1423817646,s1-eth1,1250356.00,28116.00,1278472.00,28116,1250356,830.00,426.00,1256.00,426,830,0.00,0.00,0,0
1423817646,s1-eth2,28050.00,1250356.00,1278406.00,1250356,28050,425.00,830.00,1255.00,830,425,0.00,0.00,0,0
1423817646,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817646,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817646,total,1278406.00,1278472.00,2556878.00,1278472,1278406,1255.00,1256.00,2511.00,1256,1255,0.00,0.00,0,0
1423817647,s1-eth1,1249538.00,27810.00,1277348.00,27810,1249538,829.00,421.00,1250.00,421,829,0.00,0.00,0,0
1423817647,s1-eth2,27876.00,1249538.00,1277414.00,1249538,27876,422.00,829.00,1251.00,829,422,0.00,0.00,0,0
1423817647,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817647,lo,288.00,288.00,576.00,288,288,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1423817647,total,1277702.00,1277636.00,2555338.00,1277636,1277702,1254.00,1253.00,2507.00,1253,1254,0.00,0.00,0,0
1423817648,s1-eth1,1250426.00,27856.00,1278282.00,27856,1250426,831.00,422.00,1253.00,422,831,0.00,0.00,0,0
1423817648,s1-eth2,27856.00,1250426.00,1278282.00,1250426,27856,422.00,831.00,1253.00,831,422,0.00,0.00,0,0
1423817648,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817648,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1423817648,total,1278818.00,1278818.00,2557636.00,1278818,1278818,1259.00,1259.00,2518.00,1259,1259,0.00,0.00,0,0
1423817649,s1-eth1,1250986.00,27984.00,1278970.00,27984,1250986,829.00,424.00,1253.00,424,829,0.00,0.00,0,0
1423817649,s1-eth2,27918.00,1250986.00,1278904.00,1250986,27918,423.00,829.00,1252.00,829,423,0.00,0.00,0,0
1423817649,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817649,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817649,total,1278904.00,1278970.00,2557874.00,1278970,1278904,1252.00,1253.00,2505.00,1253,1252,0.00,0.00,0,0
1423817650,s1-eth1,1249528.00,28644.00,1278172.00,28644,1249528,828.00,434.00,1262.00,434,828,0.00,0.00,0,0
1423817650,s1-eth2,28710.00,1249528.00,1278238.00,1249528,28710,435.00,828.00,1263.00,828,435,0.00,0.00,0,0
1423817650,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817650,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817650,total,1278238.00,1278172.00,2556410.00,1278172,1278238,1263.00,1262.00,2525.00,1262,1263,0.00,0.00,0,0
1423817651,s1-eth1,1250930.00,28578.00,1279508.00,28578,1250930,829.00,433.00,1262.00,433,829,0.00,0.00,0,0
1423817651,s1-eth2,28512.00,1250930.00,1279442.00,1250930,28512,432.00,829.00,1261.00,829,432,0.00,0.00,0,0
1423817651,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817651,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817651,total,1279442.00,1279508.00,2558950.00,1279508,1279442,1261.00,1262.00,2523.00,1262,1261,0.00,0.00,0,0
1423817652,s1-eth1,1250270.00,27394.00,1277664.00,27394,1250270,827.00,415.00,1242.00,415,827,0.00,0.00,0,0
1423817652,s1-eth2,27394.00,1250270.00,1277664.00,1250270,27394,415.00,827.00,1242.00,827,415,0.00,0.00,0,0
1423817652,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817652,lo,268.00,268.00,536.00,268,268,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1423817652,total,1277932.00,1277932.00,2555864.00,1277932,1277932,1245.00,1245.00,2490.00,1245,1245,0.00,0.00,0,0
1423817653,s1-eth1,1250228.00,27324.00,1277552.00,27324,1250228,828.00,414.00,1242.00,414,828,0.00,0.00,0,0
1423817653,s1-eth2,27390.00,1250228.00,1277618.00,1250228,27390,415.00,828.00,1243.00,828,415,0.00,0.00,0,0
1423817653,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817653,lo,268.00,268.00,536.00,268,268,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1423817653,total,1277886.00,1277820.00,2555706.00,1277820,1277886,1246.00,1245.00,2491.00,1245,1246,0.00,0.00,0,0
1423817654,s1-eth1,1250158.00,27390.00,1277548.00,27390,1250158,827.00,415.00,1242.00,415,827,0.00,0.00,0,0
1423817654,s1-eth2,27324.00,1250158.00,1277482.00,1250158,27324,414.00,827.00,1241.00,827,414,0.00,0.00,0,0
1423817654,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817654,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817654,total,1277482.00,1277548.00,2555030.00,1277548,1277482,1241.00,1242.00,2483.00,1242,1241,0.00,0.00,0,0
1423817655,s1-eth1,1250224.00,27324.00,1277548.00,27324,1250224,828.00,414.00,1242.00,414,828,0.00,0.00,0,0
1423817655,s1-eth2,27390.00,1250224.00,1277614.00,1250224,27390,415.00,828.00,1243.00,828,415,0.00,0.00,0,0
1423817655,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817655,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817655,total,1277614.00,1277548.00,2555162.00,1277548,1277614,1243.00,1242.00,2485.00,1242,1243,0.00,0.00,0,0
1423817656,s1-eth1,1250224.00,27588.00,1277812.00,27588,1250224,828.00,418.00,1246.00,418,828,0.00,0.00,0,0
1423817656,s1-eth2,27588.00,1250224.00,1277812.00,1250224,27588,418.00,828.00,1246.00,828,418,0.00,0.00,0,0
1423817656,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423817656,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
